source,target,ModeOfRegulation,edgeType
mir-429,mir-19b-1-5p/mir-429,"",direct
mir-193b-3p,mir-18a-5p/mir-193b-3p,"",direct
mir-335-3p,mir-182-5p/mir-335-3p,"",direct
mir-196b-5p,mir-155-5p/mir-196b-5p,"",direct
mir-629-3p,mir-324-5p/mir-629-3p,"",direct
mir-96-5p,mir-183-5p/mir-96-5p,"",direct
mir-96-5p,mir-31-5p/mir-96-5p,"",direct
mir-424-5p,mir-31-5p/mir-424-5p,"",direct
mir-196b-5p,mir-182-5p/mir-196b-5p,"",direct
mir-335-3p,mir-26b-3p/mir-335-3p,"",direct
mir-424-5p,mir-26b-5p/mir-424-5p,"",direct
mir-27a-5p,mir-1301-3p/mir-27a-5p,"",direct
mir-320d,mir-106a-5p/mir-320d,"",direct
mir-421,mir-136-5p/mir-421,"",direct
mir-335-5p,mir-19a-3p/mir-335-5p,"",direct
mir-320b,mir-19b-3p/mir-320b,"",direct
mir-335-5p,mir-19b-3p/mir-335-5p,"",direct
mir-421,mir-19b-3p/mir-421,"",direct
mir-421,mir-19a-3p/mir-421,"",direct
mir-3928-3p,mir-23b-5p/mir-3928-3p,"",direct
mir-431-5p,mir-320b/mir-431-5p,"",direct
mir-7-1-3p,mir-320b/mir-7-1-3p,"",direct
mir-421,mir-335-3p/mir-421,"",direct
mir-431-5p,mir-335-5p/mir-431-5p,"",direct
mir-421,mir-3928-3p/mir-421,"",direct
mir-7-1-3p,mir-3928-3p/mir-7-1-3p,"",direct
mir-431-5p,mir-421/mir-431-5p,"",direct
mir-7-1-3p,mir-19b-3p/mir-7-1-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-183-5p,mir-148a-3p/mir-183-5p,"",direct
mir-7-5p,mir-7-1-3p/mir-7-5p,"",direct
mir-7-5p,mir-19a-3p/mir-7-5p,"",direct
mir-7-5p,mir-17-5p/mir-7-5p,"",direct
mir-17-5p,mir-106a-5p/mir-17-5p,"",direct
mir-93-5p,mir-20a-5p/mir-93-5p,"",direct
mir-93-5p,mir-196a-5p/mir-93-5p,"",direct
mir-93-5p,mir-106a-5p/mir-93-5p,"",direct
mir-96-5p,mir-143-3p/mir-96-5p,"",direct
mir-769-3p,mir-7-5p/mir-769-3p,"",direct
mir-424-5p,mir-33a-5p/mir-424-5p,"",direct
mir-760,mir-144-3p/mir-760,"",direct
mir-429,mir-200c-3p/mir-429,"",direct
mir-429,mir-200b-3p/mir-429,"",direct
mir-200c-3p,mir-200b-3p/mir-200c-3p,"",direct
mir-939-5p,mir-185-3p/mir-939-5p,"",direct
mir-196a-5p,mir-185-3p/mir-196a-5p,"",direct
mir-624-5p,mir-335-3p/mir-624-5p,"",direct
mir-2277-5p,mir-196a-5p/mir-2277-5p,"",direct
mir-335-3p,mir-196a-5p/mir-335-3p,"",direct
mir-3928-3p,mir-106a-5p/mir-3928-3p,"",direct
mir-424-5p,mir-3928-3p/mir-424-5p,"",direct
mir-424-5p,mir-335-3p/mir-424-5p,"",direct
mir-92b-5p,mir-335-3p/mir-92b-5p,"",direct
mir-92b-5p,mir-3928-3p/mir-92b-5p,"",direct
mir-92b-5p,mir-342-5p/mir-92b-5p,"",direct
mir-92a-1-5p,mir-339-5p/mir-92a-1-5p,"",direct
mir-625-3p,mir-455-5p/mir-625-3p,"",direct
mir-505-3p,mir-362-3p/mir-505-3p,"",direct
mir-505-3p,mir-362-5p/mir-505-3p,"",direct
mir-196b-5p,mir-17-5p/mir-196b-5p,"",direct
mir-196b-5p,mir-106a-5p/mir-196b-5p,"",direct
mir-429,mir-200c-3p/mir-429,"",direct
mir-342-3p,mir-200b-3p/mir-342-3p,"",direct
mir-940,mir-501-3p/mir-940,"",direct
mir-18a-5p,mir-130b-3p/mir-18a-5p,"",direct
mir-501-3p,mir-20a-3p/mir-501-3p,"",direct
mir-503-5p,mir-26b-3p/mir-503-5p,"",direct
mir-505-3p,mir-335-5p/mir-505-3p,"",direct
mir-505-3p,mir-503-5p/mir-505-3p,"",direct
mir-505-3p,mir-362-3p/mir-505-3p,"",direct
mir-3613-5p,mir-19a-3p/mir-3613-5p,"",direct
mir-20a-5p,mir-145-5p/mir-20a-5p,"",direct
mir-654-3p,mir-539-5p/mir-654-3p,"",direct
mir-7-1-3p,mir-501-3p/mir-7-1-3p,"",direct
mir-326,mir-127-5p/mir-326,"",direct
mir-326,mir-299-5p/mir-326,"",direct
mir-149-5p,mir-127-5p/mir-149-5p,"",direct
mir-326,mir-127-5p/mir-326,"",direct
mir-299-5p,mir-149-5p/mir-299-5p,"",direct
mir-299-5p,mir-127-5p/mir-299-5p,"",direct
mir-133b,mir-133a-3p/mir-133b,"",direct
mir-30a-3p,mir-145-5p/mir-30a-3p,"",direct
mir-30a-3p,mir-133b/mir-30a-3p,"",direct
mir-145-5p,mir-133b/mir-145-5p,"",direct
mir-324-5p,mir-1180-3p/mir-324-5p,"",direct
mir-23b-5p,mir-155-5p/mir-23b-5p,"",direct
mir-23b-5p,mir-148a-3p/mir-23b-5p,"",direct
mir-155-5p,mir-148a-3p/mir-155-5p,"",direct
mir-31-5p,mir-223-5p/mir-31-5p,"",direct
mir-31-5p,mir-196a-5p/mir-31-5p,"",direct
mir-625-5p,mir-335-3p/mir-625-5p,"",direct
mir-335-3p,mir-185-3p/mir-335-3p,"",direct
mir-23b-5p,mir-155-5p/mir-23b-5p,"",direct
mir-23b-5p,mir-142-3p/mir-23b-5p,"",direct
mir-155-5p,mir-148a-3p/mir-155-5p,"",direct
mir-19a-3p,mir-155-5p/mir-19a-3p,"",direct
mir-550a-3p,mir-335-3p/mir-550a-3p,"",direct
mir-624-5p,mir-335-3p/mir-624-5p,"",direct
mir-550a-5p,mir-550a-3p/mir-550a-5p,"",direct
mir-629-3p,mir-335-3p/mir-629-3p,"",direct
mir-550a-3p,mir-339-5p/mir-550a-3p,"",direct
mir-92b-5p,mir-342-5p/mir-92b-5p,"",direct
mir-339-5p,mir-210-3p/mir-339-5p,"",direct
mir-629-3p,mir-550a-3p/mir-629-3p,"",direct
mir-939-5p,mir-550a-3p/mir-939-5p,"",direct
mir-92b-5p,mir-19a-3p/mir-92b-5p,"",direct
mir-550a-3p,mir-30b-3p/mir-550a-3p,"",direct
mir-335-3p,mir-19a-3p/mir-335-3p,"",direct
mir-339-5p,mir-31-5p/mir-339-5p,"",direct
mir-550a-3p,mir-31-5p/mir-550a-3p,"",direct
mir-19b-1-5p,mir-19a-3p/mir-19b-1-5p,"",direct
mir-335-3p,mir-19a-3p/mir-335-3p,"",direct
mir-550a-3p,mir-210-3p/mir-550a-3p,"",direct
mir-192-5p,mir-130a-3p/mir-192-5p,"",direct
mir-145-5p,mir-133b/mir-145-5p,"",direct
mir-7-1-3p,mir-182-5p/mir-7-1-3p,"",direct
mir-133b,mir-127-5p/mir-133b,"",direct
mir-625-5p,mir-16-2-3p/mir-625-5p,"",direct
mir-625-5p,mir-31-5p/mir-625-5p,"",direct
mir-455-3p,mir-342-3p/mir-455-3p,"",direct
mir-455-3p,mir-377-3p/mir-455-3p,"",direct
mir-19a-3p,mir-130b-3p/mir-19a-3p,"",direct
mir-17-5p,mir-130b-3p/mir-17-5p,"",direct
mir-200c-3p,mir-18a-3p/mir-200c-3p,"",direct
mir-17-5p,mir-141-3p/mir-17-5p,"",direct
mir-183-5p,mir-141-3p/mir-183-5p,"",direct
mir-141-3p,mir-130b-3p/mir-141-3p,"",direct
mir-20a-3p,mir-19a-3p/mir-20a-3p,"",direct
mir-19a-3p,mir-141-3p/mir-19a-3p,"",direct
mir-20a-3p,mir-200c-3p/mir-20a-3p,"",direct
mir-744-3p,mir-141-3p/mir-744-3p,"",direct
mir-183-5p,mir-17-5p/mir-183-5p,"",direct
mir-18a-3p,mir-17-5p/mir-18a-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-20a-3p,mir-17-5p/mir-20a-3p,"",direct
mir-33a-5p,mir-26b-5p/mir-33a-5p,"",direct
mir-324-5p,mir-1180-3p/mir-324-5p,"",direct
mir-429,mir-324-5p/mir-429,"",direct
mir-200c-3p,mir-148b-5p/mir-200c-3p,"",direct
mir-429,mir-200b-3p/mir-429,"",direct
mir-324-5p,mir-200c-3p/mir-324-5p,"",direct
mir-148b-5p,mir-1180-3p/mir-148b-5p,"",direct
mir-429,mir-200c-3p/mir-429,"",direct
mir-429,mir-148b-5p/mir-429,"",direct
mir-429,mir-219a-1-3p/mir-429,"",direct
mir-377-3p,mir-148b-5p/mir-377-3p,"",direct
mir-200b-3p,mir-148b-5p/mir-200b-3p,"",direct
mir-219a-1-3p,mir-200c-3p/mir-219a-1-3p,"",direct
mir-200c-3p,mir-200b-3p/mir-200c-3p,"",direct
mir-200b-3p,mir-145-5p/mir-200b-3p,"",direct
mir-335-5p,mir-135b-5p/mir-335-5p,"",direct
mir-19b-3p,mir-130b-5p/mir-19b-3p,"",direct
mir-590-5p,mir-130b-5p/mir-590-5p,"",direct
mir-7-5p,mir-130b-5p/mir-7-5p,"",direct
mir-130b-5p,mir-130b-3p/mir-130b-5p,"",direct
mir-590-5p,mir-17-5p/mir-590-5p,"",direct
mir-93-5p,mir-20a-5p/mir-93-5p,"",direct
mir-96-5p,mir-93-5p/mir-96-5p,"",direct
mir-96-5p,mir-130b-5p/mir-96-5p,"",direct
mir-299-5p,mir-125b-5p/mir-299-5p,"",direct
mir-200c-3p,mir-200b-3p/mir-200c-3p,"",direct
mir-200c-3p,mir-148a-5p/mir-200c-3p,"",direct
mir-221-5p,mir-106a-5p/mir-221-5p,"",direct
mir-221-5p,mir-148a-5p/mir-221-5p,"",direct
mir-218-5p,mir-143-3p/mir-218-5p,"",direct
mir-532-3p,mir-26b-3p/mir-532-3p,"",direct
mir-503-5p,mir-221-5p/mir-503-5p,"",direct
mir-577,mir-221-5p/mir-577,"",direct
mir-625-3p,mir-362-3p/mir-625-3p,"",direct
mir-577,mir-26b-3p/mir-577,"",direct
mir-93-5p,mir-200c-3p/mir-93-5p,"",direct
mir-324-5p,mir-149-5p/mir-324-5p,"",direct
mir-324-5p,mir-149-5p/mir-324-5p,"",direct
mir-3127-5p,let-7c-5p/mir-3127-5p,"",direct
mir-940,mir-424-5p/mir-940,"",direct
mir-940,mir-26b-5p/mir-940,"",direct
mir-324-5p,mir-130b-5p/mir-324-5p,"",direct
mir-501-5p,mir-182-5p/mir-501-5p,"",direct
mir-93-3p,mir-576-5p/mir-93-3p,"",direct
mir-93-3p,let-7g-3p/mir-93-3p,"",direct
mir-7-1-3p,mir-19b-3p/mir-7-1-3p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-326,mir-127-5p/mir-326,"",direct
mir-145-5p,mir-127-5p/mir-145-5p,"",direct
mir-424-5p,mir-326/mir-424-5p,"",direct
mir-142-3p,mir-141-3p/mir-142-3p,"",direct
mir-142-3p,mir-141-5p/mir-142-3p,"",direct
mir-503-5p,mir-26b-3p/mir-503-5p,"",direct
mir-505-3p,mir-26b-3p/mir-505-3p,"",direct
mir-505-3p,mir-503-5p/mir-505-3p,"",direct
mir-424-5p,mir-335-5p/mir-424-5p,"",direct
mir-505-3p,mir-146b-5p/mir-505-3p,"",direct
mir-27a-5p,mir-1301-3p/mir-27a-5p,"",direct
mir-320c,mir-148a-5p/mir-320c,"",direct
mir-26b-3p,mir-142-5p/mir-26b-3p,"",direct
mir-335-3p,mir-26b-3p/mir-335-3p,"",direct
mir-18a-5p,mir-130b-3p/mir-18a-5p,"",direct
mir-93-5p,mir-20a-5p/mir-93-5p,"",direct
mir-93-3p,mir-19b-3p/mir-93-3p,"",direct
mir-93-3p,mir-19a-3p/mir-93-3p,"",direct
mir-93-3p,mir-335-3p/mir-93-3p,"",direct
mir-93-3p,mir-19b-1-5p/mir-93-3p,"",direct
mir-335-5p,mir-20a-5p/mir-335-5p,"",direct
mir-93-5p,mir-342-3p/mir-93-5p,"",direct
mir-20a-5p,mir-142-5p/mir-20a-5p,"",direct
mir-200c-3p,mir-141-3p/mir-200c-3p,"",direct
mir-141-3p,mir-130b-3p/mir-141-3p,"",direct
mir-7-1-3p,mir-183-5p/mir-7-1-3p,"",direct
mir-200c-3p,mir-183-5p/mir-200c-3p,"",direct
mir-200c-3p,mir-130b-3p/mir-200c-3p,"",direct
mir-148a-3p,mir-141-3p/mir-148a-3p,"",direct
mir-421,mir-148a-3p/mir-421,"",direct
mir-421,mir-183-5p/mir-421,"",direct
mir-320b,mir-148a-3p/mir-320b,"",direct
mir-194-3p,mir-182-5p/mir-194-3p,"",direct
mir-362-3p,mir-23b-5p/mir-362-3p,"",direct
mir-484,mir-452-5p/mir-484,"",direct
mir-484,mir-193b-3p/mir-484,"",direct
mir-26b-3p,mir-221-5p/mir-26b-3p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-93-3p,mir-301b-3p/mir-93-3p,"",direct
mir-940,mir-130b-3p/mir-940,"",direct
mir-93-3p,mir-130b-3p/mir-93-3p,"",direct
mir-374b-3p,mir-34a-3p/mir-374b-3p,"",direct
mir-93-3p,mir-183-5p/mir-93-3p,"",direct
mir-627-5p,mir-33b-5p/mir-627-5p,"",direct
mir-484,mir-20a-5p/mir-484,"",direct
mir-324-5p,mir-130b-5p/mir-324-5p,"",direct
mir-20a-5p,mir-18a-3p/mir-20a-5p,"",direct
mir-503-5p,mir-362-3p/mir-503-5p,"",direct
mir-362-3p,mir-130a-3p/mir-362-3p,"",direct
mir-362-5p,mir-362-3p/mir-362-5p,"",direct
mir-362-5p,mir-362-3p/mir-362-5p,"",direct
mir-133b,mir-130a-3p/mir-133b,"",direct
mir-26b-3p,mir-221-5p/mir-26b-3p,"",direct
mir-501-5p,mir-19a-3p/mir-501-5p,"",direct
mir-501-5p,mir-203a-3p/mir-501-5p,"",direct
mir-19a-3p,mir-182-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-182-5p/mir-19b-3p,"",direct
mir-33a-3p,mir-19a-3p/mir-33a-3p,"",direct
mir-376a-5p,mir-33a-3p/mir-376a-5p,"",direct
mir-96-5p,mir-141-5p/mir-96-5p,"",direct
mir-210-3p,mir-130b-5p/mir-210-3p,"",direct
mir-26b-3p,mir-193b-3p/mir-26b-3p,"",direct
mir-190a-5p,mir-151a-5p/mir-190a-5p,"",direct
mir-590-5p,mir-151a-5p/mir-590-5p,"",direct
mir-671-5p,mir-590-5p/mir-671-5p,"",direct
mir-151a-5p,mir-141-5p/mir-151a-5p,"",direct
mir-34a-3p,mir-141-5p/mir-34a-3p,"",direct
mir-7-5p,mir-141-5p/mir-7-5p,"",direct
mir-34a-3p,mir-151a-5p/mir-34a-3p,"",direct
mir-590-5p,mir-151a-5p/mir-590-5p,"",direct
mir-671-5p,mir-151a-5p/mir-671-5p,"",direct
mir-7-5p,mir-151a-5p/mir-7-5p,"",direct
mir-671-5p,mir-590-5p/mir-671-5p,"",direct
mir-589-3p,mir-183-5p/mir-589-3p,"",direct
mir-589-3p,mir-27a-5p/mir-589-3p,"",direct
mir-942-5p,mir-3613-5p/mir-942-5p,"",direct
mir-200c-3p,mir-19b-1-5p/mir-200c-3p,"",direct
mir-195-5p,mir-125b-5p/mir-195-5p,"",direct
mir-27a-5p,mir-1301-3p/mir-27a-5p,"",direct
mir-503-5p,mir-150-5p/mir-503-5p,"",direct
mir-484,mir-200b-3p/mir-484,"",direct
mir-130b-3p,mir-130a-3p/mir-130b-3p,"",direct
mir-484,mir-193b-3p/mir-484,"",direct
mir-7-5p,let-7g-3p/mir-7-5p,"",direct
mir-431-5p,mir-18a-3p/mir-431-5p,"",direct
mir-7-5p,mir-19a-3p/mir-7-5p,"",direct
mir-335-3p,let-7g-3p/mir-335-3p,"",direct
mir-7-5p,mir-335-3p/mir-7-5p,"",direct
mir-93-5p,mir-92a-1-5p/mir-93-5p,"",direct
mir-3613-5p,mir-20a-5p/mir-3613-5p,"",direct
mir-3613-5p,mir-155-5p/mir-3613-5p,"",direct
mir-3613-5p,mir-19a-3p/mir-3613-5p,"",direct
mir-92a-1-5p,mir-3613-5p/mir-92a-1-5p,"",direct
mir-424-5p,mir-362-3p/mir-424-5p,"",direct
mir-362-3p,mir-20a-5p/mir-362-3p,"",direct
mir-20a-5p,mir-106a-5p/mir-20a-5p,"",direct
mir-92a-1-5p,mir-19a-3p/mir-92a-1-5p,"",direct
mir-362-3p,mir-3613-5p/mir-362-3p,"",direct
mir-378a-3p,mir-362-3p/mir-378a-3p,"",direct
mir-92a-1-5p,mir-20a-5p/mir-92a-1-5p,"",direct
mir-145-5p,mir-133b/mir-145-5p,"",direct
mir-27a-5p,mir-193b-3p/mir-27a-5p,"",direct
mir-224-5p,mir-193b-3p/mir-224-5p,"",direct
mir-155-5p,let-7g-3p/mir-155-5p,"",direct
mir-624-5p,mir-592/mir-624-5p,"",direct
mir-33b-5p,mir-26b-5p/mir-33b-5p,"",direct
mir-744-3p,mir-33b-5p/mir-744-3p,"",direct
mir-576-5p,mir-501-5p/mir-576-5p,"",direct
mir-424-5p,mir-130b-5p/mir-424-5p,"",direct
mir-93-3p,mir-200c-3p/mir-93-3p,"",direct
mir-624-5p,mir-18a-5p/mir-624-5p,"",direct
mir-142-3p,mir-130b-3p/mir-142-3p,"",direct
mir-20a-5p,mir-135b-5p/mir-20a-5p,"",direct
mir-96-5p,mir-93-5p/mir-96-5p,"",direct
mir-92a-1-5p,mir-20a-5p/mir-92a-1-5p,"",direct
mir-96-5p,mir-17-5p/mir-96-5p,"",direct
mir-93-5p,mir-17-5p/mir-93-5p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-96-5p,mir-20a-5p/mir-96-5p,"",direct
mir-155-5p,mir-142-3p/mir-155-5p,"",direct
mir-188-5p,mir-155-5p/mir-188-5p,"",direct
mir-155-5p,mir-148a-3p/mir-155-5p,"",direct
mir-93-3p,let-7g-3p/mir-93-3p,"",direct
mir-942-5p,let-7g-3p/mir-942-5p,"",direct
mir-183-5p,mir-148a-3p/mir-183-5p,"",direct
mir-33a-5p,mir-148a-3p/mir-33a-5p,"",direct
mir-93-3p,mir-148a-3p/mir-93-3p,"",direct
mir-942-5p,mir-148a-3p/mir-942-5p,"",direct
mir-18a-3p,mir-183-5p/mir-18a-3p,"",direct
mir-33a-5p,mir-183-5p/mir-33a-5p,"",direct
mir-421,mir-183-5p/mir-421,"",direct
mir-93-3p,mir-183-5p/mir-93-3p,"",direct
mir-19b-3p,mir-18a-3p/mir-19b-3p,"",direct
mir-33a-5p,mir-18a-3p/mir-33a-5p,"",direct
mir-421,let-7g-3p/mir-421,"",direct
mir-942-5p,mir-18a-3p/mir-942-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-33a-5p,mir-19a-3p/mir-33a-5p,"",direct
mir-421,mir-19b-3p/mir-421,"",direct
mir-431-5p,mir-19b-3p/mir-431-5p,"",direct
mir-942-5p,mir-19b-3p/mir-942-5p,"",direct
mir-421,mir-23b-5p/mir-421,"",direct
mir-942-5p,mir-335-3p/mir-942-5p,"",direct
mir-671-5p,mir-33a-5p/mir-671-5p,"",direct
mir-93-3p,mir-421/mir-93-3p,"",direct
mir-942-5p,mir-421/mir-942-5p,"",direct
mir-93-3p,mir-577/mir-93-3p,"",direct
mir-93-3p,mir-18a-3p/mir-93-3p,"",direct
mir-942-5p,mir-93-3p/mir-942-5p,"",direct
mir-148a-3p,mir-142-3p/mir-148a-3p,"",direct
mir-362-3p,mir-142-3p/mir-362-3p,"",direct
mir-362-3p,mir-148a-3p/mir-362-3p,"",direct
mir-92a-1-5p,mir-362-3p/mir-92a-1-5p,"",direct
mir-92a-1-5p,mir-19b-1-5p/mir-92a-1-5p,"",direct
mir-19b-1-5p,mir-148a-3p/mir-19b-1-5p,"",direct
mir-362-3p,mir-26b-3p/mir-362-3p,"",direct
mir-362-5p,mir-362-3p/mir-362-5p,"",direct
mir-654-3p,mir-424-5p/mir-654-3p,"",direct
mir-654-3p,mir-539-5p/mir-654-3p,"",direct
mir-744-3p,mir-26b-5p/mir-744-3p,"",direct
mir-424-5p,mir-33b-5p/mir-424-5p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-625-3p,mir-20a-5p/mir-625-3p,"",direct
mir-625-3p,mir-17-5p/mir-625-3p,"",direct
mir-26b-3p,mir-192-5p/mir-26b-3p,"",direct
mir-1180-3p,mir-1-3p/mir-1180-3p,"",direct
mir-324-5p,mir-149-5p/mir-324-5p,"",direct
mir-505-3p,mir-362-3p/mir-505-3p,"",direct
mir-503-5p,mir-150-5p/mir-503-5p,"",direct
mir-7-5p,mir-362-5p/mir-7-5p,"",direct
mir-3613-5p,mir-17-5p/mir-3613-5p,"",direct
mir-942-5p,mir-3613-5p/mir-942-5p,"",direct
mir-424-5p,mir-16-2-3p/mir-424-5p,"",direct
mir-96-5p,mir-182-5p/mir-96-5p,"",direct
mir-142-5p,mir-142-3p/mir-142-5p,"",direct
mir-33a-3p,mir-26b-5p/mir-33a-3p,"",direct
mir-18a-3p,mir-17-5p/mir-18a-3p,"",direct
mir-200c-3p,mir-130b-3p/mir-200c-3p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-20a-5p,mir-18a-3p/mir-20a-5p,"",direct
mir-9-5p,mir-455-3p/mir-9-5p,"",direct
mir-17-5p,mir-141-3p/mir-17-5p,"",direct
mir-148a-5p,mir-141-3p/mir-148a-5p,"",direct
mir-17-5p,mir-130b-3p/mir-17-5p,"",direct
mir-505-3p,mir-26b-3p/mir-505-3p,"",direct
mir-26b-3p,mir-148a-3p/mir-26b-3p,"",direct
mir-589-3p,mir-223-3p/mir-589-3p,"",direct
mir-425-5p,mir-153-3p/mir-425-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-3613-5p,mir-182-5p/mir-3613-5p,"",direct
mir-96-5p,mir-135b-5p/mir-96-5p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-3613-5p,mir-17-5p/mir-3613-5p,"",direct
mir-3613-5p,mir-19b-3p/mir-3613-5p,"",direct
mir-182-5p,mir-135b-5p/mir-182-5p,"",direct
mir-3613-5p,mir-19a-3p/mir-3613-5p,"",direct
mir-96-5p,mir-3613-5p/mir-96-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-942-5p,mir-200c-3p/mir-942-5p,"",direct
mir-942-5p,mir-335-3p/mir-942-5p,"",direct
mir-942-5p,mir-18a-5p/mir-942-5p,"",direct
mir-655-3p,mir-335-5p/mir-655-3p,"",direct
mir-19a-3p,mir-130b-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-19b-3p,mir-106a-5p/mir-19b-3p,"",direct
mir-625-3p,mir-26b-5p/mir-625-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-331-3p,mir-142-3p/mir-331-3p,"",direct
mir-577,mir-221-5p/mir-577,"",direct
mir-577,mir-26b-3p/mir-577,"",direct
mir-503-5p,mir-26b-3p/mir-503-5p,"",direct
mir-7-5p,mir-221-5p/mir-7-5p,"",direct
mir-3613-5p,mir-23b-5p/mir-3613-5p,"",direct
mir-362-3p,mir-3613-5p/mir-362-3p,"",direct
mir-362-3p,mir-26b-3p/mir-362-3p,"",direct
mir-625-3p,mir-221-5p/mir-625-3p,"",direct
mir-362-5p,mir-362-3p/mir-362-5p,"",direct
mir-93-5p,mir-200a-3p/mir-93-5p,"",direct
mir-484,mir-200b-3p/mir-484,"",direct
mir-93-5p,mir-484/mir-93-5p,"",direct
mir-484,mir-200a-3p/mir-484,"",direct
mir-27a-5p,mir-200b-3p/mir-27a-5p,"",direct
mir-200a-3p,mir-148a-5p/mir-200a-3p,"",direct
mir-484,mir-148a-5p/mir-484,"",direct
mir-93-5p,mir-200b-3p/mir-93-5p,"",direct
mir-3613-5p,mir-148a-3p/mir-3613-5p,"",direct
mir-92a-1-5p,mir-148a-3p/mir-92a-1-5p,"",direct
mir-3613-5p,mir-23b-5p/mir-3613-5p,"",direct
mir-15b-3p,let-7g-3p/mir-15b-3p,"",direct
mir-362-3p,mir-188-5p/mir-362-3p,"",direct
mir-26b-3p,mir-155-5p/mir-26b-3p,"",direct
mir-590-5p,mir-200c-3p/mir-590-5p,"",direct
mir-532-3p,mir-155-5p/mir-532-3p,"",direct
mir-590-5p,mir-155-5p/mir-590-5p,"",direct
mir-200c-3p,mir-19b-3p/mir-200c-3p,"",direct
mir-362-3p,mir-155-5p/mir-362-3p,"",direct
mir-362-3p,mir-200c-3p/mir-362-3p,"",direct
mir-590-5p,mir-362-3p/mir-590-5p,"",direct
mir-532-3p,mir-362-3p/mir-532-3p,"",direct
mir-362-3p,mir-335-5p/mir-362-3p,"",direct
mir-92a-1-5p,mir-148a-3p/mir-92a-1-5p,"",direct
mir-362-3p,mir-148a-3p/mir-362-3p,"",direct
mir-362-5p,mir-148a-3p/mir-362-5p,"",direct
mir-335-5p,mir-130a-3p/mir-335-5p,"",direct
mir-362-5p,mir-335-5p/mir-362-5p,"",direct
mir-505-3p,mir-142-3p/mir-505-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-19b-3p,mir-17-5p/mir-19b-3p,"",direct
mir-320b,mir-148a-3p/mir-320b,"",direct
mir-320d,mir-320c/mir-320d,"",direct
mir-335-3p,mir-129-5p/mir-335-3p,"",direct
mir-335-3p,mir-17-5p/mir-335-3p,"",direct
mir-17-5p,mir-130a-3p/mir-17-5p,"",direct
mir-200c-3p,mir-130b-3p/mir-200c-3p,"",direct
mir-200c-3p,mir-182-5p/mir-200c-3p,"",direct
mir-141-3p,mir-130b-3p/mir-141-3p,"",direct
mir-625-3p,mir-142-5p/mir-625-3p,"",direct
mir-532-3p,mir-200c-3p/mir-532-3p,"",direct
mir-200c-3p,mir-141-3p/mir-200c-3p,"",direct
mir-421,mir-155-5p/mir-421,"",direct
mir-29b-1-5p,mir-200c-3p/mir-29b-1-5p,"",direct
mir-200c-3p,mir-191-5p/mir-200c-3p,"",direct
mir-590-5p,mir-200c-3p/mir-590-5p,"",direct
mir-29b-1-5p,mir-19b-3p/mir-29b-1-5p,"",direct
mir-769-3p,mir-627-5p/mir-769-3p,"",direct
mir-18a-5p,mir-17-5p/mir-18a-5p,"",direct
mir-192-5p,mir-142-3p/mir-192-5p,"",direct
mir-19b-3p,mir-17-5p/mir-19b-3p,"",direct
mir-26b-3p,mir-182-5p/mir-26b-3p,"",direct
mir-19b-3p,mir-18a-5p/mir-19b-3p,"",direct
mir-193b-3p,mir-192-5p/mir-193b-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-93-3p,mir-421/mir-93-3p,"",direct
mir-19a-3p,mir-18a-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-424-5p,mir-142-3p/mir-424-5p,"",direct
mir-96-5p,mir-671-5p/mir-96-5p,"",direct
mir-331-3p,mir-26b-5p/mir-331-3p,"",direct
mir-424-5p,mir-335-5p/mir-424-5p,"",direct
mir-92a-1-5p,mir-155-5p/mir-92a-1-5p,"",direct
mir-23b-5p,mir-155-5p/mir-23b-5p,"",direct
mir-92a-1-5p,mir-135b-5p/mir-92a-1-5p,"",direct
mir-3613-5p,mir-141-3p/mir-3613-5p,"",direct
mir-96-5p,mir-3613-5p/mir-96-5p,"",direct
mir-3613-5p,mir-135b-5p/mir-3613-5p,"",direct
mir-3613-5p,mir-23b-5p/mir-3613-5p,"",direct
mir-142-3p,mir-135b-5p/mir-142-3p,"",direct
